2017-12-06,1001.5,1024.969971,1001.140015,1018.380005,1272000
2017-12-07,1020.429993,1034.23999,1018.070984,1030.930054,1458200
2017-12-08,1037.48999,1042.050049,1032.521973,1037.050049,1290800
2017-12-11,1035.5,1043.800049,1032.050049,1041.099976,1192800
2017-12-12,1039.630005,1050.310059,1033.689941,1040.47998,1279500
2017-12-13,1046.119995,1046.665039,1038.380005,1040.609985,1282700
2017-12-14,1045,1058.5,1043.109985,1049.150024,1558700
2017-12-15,1054.609985,1067.619995,1049.5,1064.189941,3275900
2017-12-18,1066.079956,1078.48999,1062,1077.140015,1554600
2017-12-19,1075.199951,1076.839966,1063.550049,1070.680054,1338700
2017-12-20,1071.780029,1073.380005,1061.52002,1064.949951,1268600
2017-12-21,1064.949951,1069.329956,1061.793945,1063.630005,995700
2017-12-22,1061.109985,1064.199951,1059.439941,1060.119995,755100
2017-12-26,1058.069946,1060.119995,1050.199951,1056.73999,760600
2017-12-27,1057.390015,1058.369995,1048.050049,1049.369995,1271900
2017-12-28,1051.599976,1054.75,1044.77002,1048.140015,837100
2017-12-29,1046.719971,1049.699951,1044.900024,1046.400024,887500
2018-01-02,1048.339966,1066.939941,1045.22998,1065,1237600
2018-01-03,1064.310059,1086.290039,1063.209961,1082.47998,1430200
2018-01-04,1088,1093.569946,1084.001953,1086.400024,1004600
2018-01-05,1094,1104.25,1092,1102.22998,1279100
2018-01-08,1102.22998,1111.27002,1101.619995,1106.939941,1047600
2018-01-09,1109.400024,1110.569946,1101.230957,1106.26001,902500
2018-01-10,1097.099976,1104.599976,1096.109985,1102.609985,1042800
2018-01-11,1106.300049,1106.525024,1099.589966,1105.52002,978300
2018-01-12,1102.410034,1124.290039,1101.150024,1122.26001,1720500
2018-01-16,1132.51001,1139.910034,1117.832031,1121.76001,1575300
2018-01-17,1126.219971,1132.599976,1117.01001,1131.97998,1202600
2018-01-18,1131.410034,1132.51001,1117.5,1129.790039,1198200
2018-01-19,1131.829956,1137.859985,1128.300049,1137.51001,1778200
2018-01-22,1137.48999,1159.880005,1135.109985,1155.810059,1618000
2018-01-23,1159.849976,1171.626953,1158.75,1169.969971,1333100
2018-01-24,1177.329956,1179.859985,1161.050049,1164.23999,1416600
2018-01-25,1172.530029,1175.939941,1162.76001,1170.369995,1480500
2018-01-26,1175.079956,1175.839966,1158.109985,1175.839966,2018800
2018-01-29,1176.47998,1186.890015,1171.97998,1175.579956,1378900
2018-01-30,1167.829956,1176.52002,1163.52002,1163.689941,1556300
2018-01-31,1170.569946,1173,1159.130005,1169.939941,1538700
